! --------------------------------------------------------------- !
!  ELCOM Temporal Boundary Condition file
!  Generated by ARMS
! !
! File was created from the following resources on 2015-06-24 06:07:10
! HEADER               BC     ARMS Address
! INFLOW               1     FCR Weir Inflow 1 Drain
! WTR_TEMP			   2     FCR Weir Inflow Temp 1 Drain
! SALINITY			   3     FCR Weir Inflow Salinity 1 Drain
! --------------------------------------------------------------- !
3 data sets
0 seconds between data
0         1        1            1
TIME	INFLOW	WTR_TEMP	SALINITY
2015185.5000	0.0277	20.8925	0
2015185.5417	0.0281	20.985	0
2015185.5833	0.0277	21.175	0
2015185.6250	0.0288	21.4225	0
2015185.6667	0.0286	21.6875	0
2015185.7083	0.0295	22	0
2015185.7500	0.029	22.1575	0
2015185.7917	0.029	22.3	0
2015185.8333	0.0304	22.295	0
2015185.8750	0.0285	22.265	0
2015185.9167	0.0276	22.25	0
2015185.9583	0.0269	22.205	0
2015186.0000	0.026	22.095	0
2015186.0417	0.0263	22	0
2015186.0833	0.0257	21.7975	0
2015186.1250	0.0262	21.66	0
2015186.1667	0.0258	21.515	0
2015186.2083	0.0263	21.44	0
2015186.2500	0.0259	21.3275	0
2015186.2917	0.0258	21.25	0
2015186.3333	0.0258	21.19	0
2015186.3750	0.0254	21.13	0
2015186.4167	0.0256	21.16	0
2015186.4583	0.0258	21.22	0
2015186.5000	0.0258	21.345	0
2015186.5417	0.0262	21.485	0
2015186.5833	0.0259	21.595	0
2015186.6250	0.0261	21.69	0
2015186.6667	0.0259	21.72	0
2015186.7083	0.0259	21.8925	0
2015186.7500	0.0264	22.03	0
2015186.7917	0.0264	22.19	0
2015186.8333	0.0257	22.345	0
2015186.8750	0.0257	22.28	0
2015186.9167	0.0263	22.19	0
2015186.9583	0.0285	22.095	0
2015187.0000	0.0464	21.83	0
2015187.0417	0.0527	21.125	0
2015187.0833	0.0418	21.2025	0
2015187.1250	0.04	21.44	0
2015187.1667	0.0432	21.545	0
2015187.2083	0.0409	21.5775	0
2015187.2500	0.0405	21.63	0
2015187.2917	0.0399	21.63	0
2015187.3333	0.0402	21.63	0
2015187.3750	0.0399	21.645	0
2015187.4167	0.0398	21.645	0
2015187.4583	0.0435	21.6125	0
2015187.5000	0.044	21.515	0
2015187.5417	0.0441	21.545	0
2015187.5833	0.0444	21.66	0
2015187.6250	0.0443	21.7975	0
2015187.6667	0.0427	22.03	0
2015187.7083	0.048	22.0775	0
2015187.7500	0.0572	21.955	0
2015187.7917	0.0519	22.0475	0
2015187.8333	0.0497	22.315	0
2015187.8750	0.0487	22.485	0
2015187.9167	0.0467	22.5775	0
2015187.9583	0.047	22.485	0
2015188.0000	0.0464	22.3775	0
2015188.0417	0.0459	22.265	0
2015188.0833	0.0452	22.11	0
2015188.1250	0.0459	22.015	0
2015188.1667	0.0458	21.925	0
2015188.2083	0.0459	21.88	0
2015188.2500	0.0458	21.895	0
2015188.2917	0.044	21.8775	0
2015188.3333	0.045	21.735	0
2015188.3750	0.0449	21.66	0
2015188.4167	0.0453	21.56	0
2015188.4583	0.0444	21.5	0
2015188.5000	0.0452	21.61	0
2015188.5417	0.0455	21.845	0
2015188.5833	0.0455	22.095	0
2015188.6250	0.0459	22.4075	0
2015188.6667	0.0455	22.75	0
2015188.7083	0.0452	23.065	0
2015188.7500	0.0437	23.25	0
2015188.7917	0.0435	23.345	0
2015188.8333	0.0435	23.5325	0
2015188.8750	0.0434	23.66	0
2015188.9167	0.0434	23.69	0
2015188.9583	0.0428	23.66	0
2015189.0000	0.0415	23.63	0
2015189.0417	0.0408	23.5775	0
2015189.0833	0.0405	23.4075	0
2015189.1250	0.04	23.22	0
2015189.1667	0.0406	23.145	0
2015189.2083	0.0406	23.03	0
2015189.2500	0.0402	22.955	0
2015189.2917	0.0405	22.88	0
2015189.3333	0.0411	22.88	0
2015189.3750	0.0415	22.925	0
2015189.4167	0.0421	22.88	0
2015189.4583	0.0416	22.8625	0
2015189.5000	0.0412	22.75	0
2015189.5417	0.0406	22.705	0
2015189.5833	0.0403	22.675	0
2015189.6250	0.0403	22.69	0
2015189.6667	0.0415	22.8775	0
2015189.7083	0.0415	23.08	0
2015189.7500	0.0415	23.16	0
2015189.7917	0.0408	23.205	0
2015189.8333	0.0409	23.25	0
2015189.8750	0.0406	23.265	0
2015189.9167	0.0405	23.265	0
2015189.9583	0.0411	23.16	0
2015190.0000	0.0403	23.0625	0
2015190.0417	0.0396	22.97	0
2015190.0833	0.0403	22.88	0
2015190.1250	0.04	22.81	0
2015190.1667	0.0402	22.765	0
2015190.2083	0.04	22.705	0
2015190.2500	0.0409	22.6125	0
2015190.2917	0.0406	22.56	0
2015190.3333	0.0399	22.515	0
2015190.3750	0.0398	22.515	0
2015190.4167	0.0403	22.455	0
2015190.4583	0.0398	22.455	0
2015190.5000	0.0392	22.515	0
2015190.5417	0.0405	22.6575	0
2015190.5833	0.0413	22.89	0
2015190.6250	0.0405	23.22	0
2015190.6667	0.0418	23.565	0
2015190.7083	0.0411	23.97	0
2015190.7500	0.0403	24.3	0
2015190.7917	0.0411	24.5	0
2015190.8333	0.0393	24.53	0
2015190.8750	0.038	24.395	0
2015190.9167	0.0373	24.25	0
2015190.9583	0.0369	24.1425	0
2015191.0000	0.0361	23.985	0
2015191.0417	0.0355	23.8775	0
2015191.0833	0.0355	23.69	0
2015191.1250	0.035	23.5625	0
2015191.1667	0.0343	23.455	0
2015191.2083	0.0344	23.3775	0
2015191.2500	0.034	23.28	0
2015191.2917	0.0333	23.175	0
2015191.3333	0.034	23.095	0
2015191.3750	0.0333	22.985	0
2015191.4167	0.0332	22.94	0
2015191.4583	0.0332	22.91	0
2015191.5000	0.0331	22.91	0
2015191.5417	0.0331	22.97	0
2015191.5833	0.0342	23.1425	0
2015191.6250	0.0346	23.3125	0
2015191.6667	0.0355	23.55	0
2015191.7083	0.0347	23.7525	0
2015191.7500	0.0347	24.0925	0
2015191.7917	0.0346	24.19	0
2015191.8333	0.0333	24.235	0
2015191.8750	0.0329	24.22	0
2015191.9167	0.0324	24.22	0
2015191.9583	0.0327	24.08	0
2015192.0000	0.0315	23.7525	0
2015192.0417	0.0312	23.4375	0
2015192.0833	0.0304	23.1575	0
2015192.1250	0.0303	22.97	0
2015192.1667	0.0296	22.895	0
2015192.2083	0.0299	22.81	0
2015192.2500	0.0295	22.78	0
2015192.2917	0.0308	22.72	0
2015192.3333	0.0337	22.645	0
2015192.3750	0.0328	22.5775	0
2015192.4167	0.0324	22.56	0
2015192.4583	0.0321	22.56	0
2015192.5000	0.0323	22.6125	0
2015192.5417	0.0331	22.75	0
2015192.5833	0.0331	22.97	0
2015192.6250	0.0328	23.19	0
2015192.6667	0.0327	23.31	0
2015192.7083	0.032	23.5025	0
2015192.7500	0.032	23.8	0
2015192.7917	0.0316	23.97	0
2015192.8333	0.0313	24.0775	0
2015192.8750	0.0309	24.1125	0
2015192.9167	0.0305	24.045	0
2015192.9583	0.0297	23.94	0
2015193.0000	0.029	23.845	0
2015193.0417	0.029	23.675	0
2015193.0833	0.0294	23.53	0
2015193.1250	0.0288	23.3775	0
2015193.1667	0.0294	23.22	0
2015193.2083	0.0288	23.0625	0
2015193.2500	0.0287	22.91	0
2015193.2917	0.0286	22.7975	0
2015193.3333	0.0282	22.61	0
2015193.3750	0.0282	22.47	0
2015193.4167	0.0279	22.345	0
2015193.4583	0.0281	22.28	0
2015193.5000	0.029	22.3775	0
2015193.5417	0.0288	22.58	0
2015193.5833	0.0291	22.72	0
2015193.6250	0.0297	22.955	0
2015193.6667	0.0295	23.2375	0
2015193.7083	0.0292	23.44	0
2015193.7500	0.0288	23.5475	0
2015193.7917	0.0282	23.675	0
2015193.8333	0.0282	23.675	0
2015193.8750	0.0279	23.645	0
2015193.9167	0.0285	23.5175	0
2015193.9583	0.0282	23.345	0
2015194.0000	0.0282	23.16	0
2015194.0417	0.0276	23.0625	0
2015194.0833	0.0273	22.955	0
2015194.1250	0.031	22.815	0
2015194.1667	0.0811	22.065	0
2015194.2083	0.0817	21.25	0
2015194.2500	0.0691	21.3925	0
2015194.2917	0.0566	21.705	0
2015194.3333	0.0545	21.97	0
2015194.3750	0.0579	22.015	0
2015194.4167	0.0801	21.75	0
2015194.4583	0.0979	21.28	0
2015194.5000	0.0865	21.2975	0
2015194.5417	0.0802	21.75	0
2015194.5833	0.0754	22.125	0
2015194.6250	0.0743	22.5175	0
2015194.6667	0.0741	23.015	0
2015194.7083	0.072	23.5475	0
2015194.7500	0.0675	23.985	0
2015194.7917	0.0663	24.1725	0
2015194.8333	0.0662	24.41	0
2015194.8750	0.0662	24.515	0
2015194.9167	0.0655	24.63	0
2015194.9583	0.0652	24.63	0
2015195.0000	0.089	23.7975	0
2015195.0417	0.0811	23.22	0
2015195.0833	0.0768	23.31	0
2015195.1250	0.075	23.31	0
2015195.1667	0.0745	23.31	0
2015195.2083	0.074	23.265	0
2015195.2500	0.0741	23.16	0
2015195.2917	0.0724	23.0475	0
2015195.3333	0.0756	23	0
2015195.3750	0.0729	22.985	0
2015195.4167	0.0729	22.94	0
2015195.4583	0.0713	22.925	0
2015195.5000	0.0717	22.955	0
2015195.5417	0.0722	23.015	0
2015195.5833	0.071	23.19	0
2015195.6250	0.0701	23.265	0
2015195.6667	0.0692	23.58	0
2015195.7083	0.071	23.985	0
2015195.7500	0.0701	24.455	0
2015195.7917	0.0689	24.735	0
2015195.8333	0.0691	24.7975	0
2015195.8750	0.0691	24.955	0
2015195.9167	0.068	24.91	0
2015195.9583	0.0658	24.795	0
2015196.0000	0.0643	24.6725	0
2015196.0417	0.064	24.19	0
2015196.0833	0.0648	23.845	0
2015196.1250	0.0633	23.61	0
2015196.1667	0.0636	23.41	0
2015196.2083	0.0625	23.3625	0
2015196.2500	0.0625	23.235	0
2015196.2917	0.061	23.19	0
2015196.3333	0.0605	23.095	0
2015196.3750	0.0598	23.03	0
2015196.4167	0.0595	23.015	0
2015196.4583	0.0593	23.015	0
2015196.5000	0.0588	23	0
2015196.5417	0.0588	23	0
2015196.5833	0.0578	23.06	0
2015196.6250	0.058	23.175	0
2015196.6667	0.0598	23.3775	0
2015196.7083	0.0592	23.6575	0
2015196.7500	0.0578	23.9075	0
2015196.7917	0.057	23.955	0
2015196.8333	0.0556	24.03	0
2015196.8750	0.0554	23.97	0
2015196.9167	0.0543	23.8275	0
2015196.9583	0.0541	23.78	0
2015197.0000	0.0533	23.675	0
2015197.0417	0.0543	23.5625	0
2015197.0833	0.053	23.485	0
2015197.1250	0.0522	23.425	0
2015197.1667	0.051	23.3625	0
2015197.2083	0.0508	23.295	0
2015197.2500	0.0507	23.1425	0
2015197.2917	0.0499	23	0
2015197.3333	0.0501	22.94	0
2015197.3750	0.0497	22.91	0
2015197.4167	0.0493	22.88	0
2015197.4583	0.0487	22.8625	0
2015197.5000	0.0481	22.8625	0
2015197.5417	0.0485	22.8625	0
2015197.5833	0.0471	22.91	0
2015197.6250	0.0471	23.03	0
2015197.6667	0.0476	23.235	0
2015197.7083	0.0478	23.5	0
2015197.7500	0.0468	23.69	0
2015197.7917	0.0473	23.83	0
2015197.8333	0.0465	23.955	0
2015197.8750	0.0459	24.03	0
2015197.9167	0.0461	24	0
2015197.9583	0.045	23.955	0
2015198.0000	0.0444	23.7975	0
2015198.0417	0.0435	23.61	0
2015198.0833	0.0431	23.3925	0
2015198.1250	0.0432	23.22	0
2015198.1667	0.0432	23.0475	0
2015198.2083	0.0431	22.845	0
2015198.2500	0.0432	22.705	0
2015198.2917	0.0428	22.6125	0
2015198.3333	0.0422	22.56	0
2015198.3750	0.0428	22.63	0
2015198.4167	0.0421	22.63	0
2015198.4583	0.0427	22.69	0
2015198.5000	0.0434	22.705	0
2015198.5417	0.0425	22.7975	0
2015198.5833	0.0432	22.985	0
2015198.6250	0.0435	23.1425	0
2015198.6667	0.043	23.345	0
2015198.7083	0.0432	23.5475	0
2015198.7500	0.0437	23.72	0
2015198.7917	0.0435	23.8925	0
2015198.8333	0.043	23.985	0
2015198.8750	0.043	24.0775	0
2015198.9167	0.043	24.13	0
2015198.9583	0.0424	24.13	0
2015199.0000	0.0425	24.095	0
2015199.0417	0.0418	24.06	0
2015199.0833	0.0412	23.985	0
2015199.1250	0.0412	23.91	0
2015199.1667	0.0421	23.8275	0
2015199.2083	0.0413	23.795	0
2015199.2500	0.0418	23.72	0
2015199.2917	0.0418	23.6125	0
2015199.3333	0.0413	23.5	0
2015199.3750	0.0418	23.41	0
2015199.4167	0.0419	23.3625	0
2015199.4583	0.0418	23.41	0
2015199.5000	0.0424	23.47	0
2015199.5417	0.0421	23.545	0
2015199.5833	0.0427	23.645	0
2015199.6250	0.0413	23.705	0
2015199.6667	0.0421	23.92	0
2015199.7083	0.0431	24.36	0
2015199.7500	0.0437	24.6875	0
2015199.7917	0.0432	24.6275	0
2015199.8333	0.0438	24.63	0
2015199.8750	0.0427	24.72	0
2015199.9167	0.0428	24.75	0
2015199.9583	0.0427	24.75	0
2015200.0000	0.0412	24.675	0
2015200.0417	0.0409	24.545	0
2015200.0833	0.0403	24.44	0
2015200.1250	0.0419	24.38	0
2015200.1667	0.0412	24.345	0
2015200.2083	0.0413	24.28	0
2015200.2500	0.0416	24.175	0
2015200.2917	0.0419	24.0625	0
2015200.3333	0.0421	24	0
2015200.3750	0.0421	23.925	0
2015200.4167	0.0418	23.8625	0
2015200.4583	0.0415	23.81	0
2015200.5000	0.0422	23.94	0
2015200.5417	0.0431	24.1575	0
2015200.5833	0.0441	24.4075	0
2015200.6250	0.044	24.7025	0
2015200.6667	0.0432	24.9075	0
2015200.7083	0.0431	25.22	0
2015200.7500	0.0428	25.6425	0
2015200.7917	0.0425	25.8625	0
2015200.8333	0.0424	25.94	0
2015200.8750	0.0413	25.955	0
2015200.9167	0.0413	25.97	0
2015200.9583	0.0399	25.8925	0
2015201.0000	0.0395	25.7025	0
2015201.0417	0.0395	25.4075	0
2015201.0833	0.0392	25.205	0
2015201.1250	0.0393	25.095	0
2015201.1667	0.0393	24.97	0
2015201.2083	0.0396	24.845	0
2015201.2500	0.0398	24.75	0
2015201.2917	0.0393	24.735	0
2015201.3333	0.0393	24.5625	0
2015201.3750	0.039	24.455	0
2015201.4167	0.0389	24.38	0
2015201.4583	0.039	24.38	0
2015201.5000	0.0393	24.38	0
2015201.5417	0.04	24.485	0
2015201.5833	0.0403	24.6575	0
2015201.6250	0.0408	24.845	0
2015201.6667	0.0403	25	0
2015201.7083	0.0403	25.2975	0
2015201.7500	0.0392	25.61	0
2015201.7917	0.0385	25.75	0
2015201.8333	0.038	25.75	0
2015201.8750	0.0371	25.75	0
2015201.9167	0.0366	25.705	0
2015201.9583	0.0359	25.63	0
2015202.0000	0.0359	25.47	0
2015202.0417	0.0357	25.22	0
2015202.0833	0.0352	25.0775	0
2015202.1250	0.035	24.97	0
2015202.1667	0.0354	24.8275	0
2015202.2083	0.0358	24.78	0
2015202.2500	0.0352	24.72	0
2015202.2917	0.0354	24.6275	0
2015202.3333	0.0351	24.5	0
2015202.3750	0.034	24.395	0
2015202.4167	0.0339	24.265	0
2015202.4583	0.0344	24.205	0
2015202.5000	0.034	24.205	0
2015202.5417	0.0344	24.235	0
2015202.5833	0.0343	24.265	0
2015202.6250	0.0348	24.3775	0
2015202.6667	0.0353	24.5	0
2015202.7083	0.0336	24.595	0
2015202.7500	0.0347	24.9225	0
2015202.7917	0.0335	25.0625	0
2015202.8333	0.0331	25	0
2015202.8750	0.0317	24.91	0
2015202.9167	0.0315	24.845	0
2015202.9583	0.0308	24.75	0
2015203.0000	0.0308	24.5775	0
2015203.0417	0.0304	24.47	0
2015203.0833	0.03	24.33	0
2015203.1250	0.0296	24.19	0
2015203.1667	0.0295	24	0
2015203.2083	0.0297	23.845	0
2015203.2500	0.0299	23.705	0
2015203.2917	0.0296	23.6275	0
2015203.3333	0.0296	23.5	0
2015203.3750	0.0296	23.36	0
2015203.4167	0.0294	23.1575	0
2015203.4583	0.0295	23.03	0
2015203.5000	0.0295	22.955	0
2015203.5417	0.0299	22.94	0
2015203.5833	0.0295	22.985	0
2015203.6250	0.0297	23.11	0
2015203.6667	0.0297	23.33	0
2015203.7083	0.0299	23.6875	0
2015203.7500	0.0295	24.0475	0
2015203.7917	0.029	24.0625	0
2015203.8333	0.0282	24.1275	0
2015203.8750	0.0281	24.235	0
2015203.9167	0.0273	24.205	0
2015203.9583	0.0269	24.095	0
2015204.0000	0.0264	23.9075	0
2015204.0417	0.0264	23.595	0
2015204.0833	0.026	23.2675	0
2015204.1250	0.0259	23.0325	0
2015204.1667	0.0263	22.8125	0
2015204.2083	0.0263	22.675	0
2015204.2500	0.0258	22.53	0
2015204.2917	0.026	22.44	0
2015204.3333	0.0259	22.265	0
2015204.3750	0.0258	22.19	0
2015204.4167	0.0253	22.145	0
2015204.4583	0.0256	22.13	0
2015204.5000	0.0259	22.205	0
2015204.5417	0.0257	22.2825	0
2015204.5833	0.0259	22.47	0
2015204.6250	0.0268	22.6575	0
2015204.6667	0.0264	22.8425	0
2015204.7083	0.0264	23.1875	0
2015204.7500	0.0266	23.4675	0
2015204.7917	0.0267	23.595	0
2015204.8333	0.0257	23.66	0
2015204.8750	0.0254	23.645	0
2015204.9167	0.0249	23.63	0
2015204.9583	0.0252	23.595	0
2015205.0000	0.0244	23.485	0
2015205.0417	0.0238	23.25	0
2015205.0833	0.0242	23.0325	0
2015205.1250	0.0242	22.86	0
2015205.1667	0.0243	22.795	0
2015205.2083	0.0242	22.72	0
2015205.2500	0.0242	22.675	0
2015205.2917	0.0243	22.595	0
2015205.3333	0.0244	22.47	0
2015205.3750	0.0241	22.41	0
2015205.4167	0.0241	22.28	0
2015205.4583	0.0244	22.2975	0
2015205.5000	0.0249	22.47	0
2015205.5417	0.0246	22.6725	0
2015205.5833	0.0244	22.795	0
2015205.6250	0.0253	22.985	0
2015205.6667	0.0253	23.205	0
2015205.7083	0.0257	23.625	0
2015205.7500	0.0256	23.985	0
2015205.7917	0.0254	24.1125	0
2015205.8333	0.0244	24.015	0
2015205.8750	0.0246	24.015	0
2015205.9167	0.0243	24	0
2015205.9583	0.0236	23.955	0
2015206.0000	0.0232	23.7825	0
2015206.0417	0.0228	23.5175	0
2015206.0833	0.023	23.3125	0
2015206.1250	0.0234	23.205	0
2015206.1667	0.0229	23.175	0
2015206.2083	0.023	23.0625	0
2015206.2500	0.0226	22.8925	0
2015206.2917	0.0228	22.72	0
2015206.3333	0.023	22.5475	0
2015206.3750	0.0229	22.3775	0
2015206.4167	0.0225	22.25	0
2015206.4583	0.0229	22.22	0
2015206.5000	0.0231	22.39	0
2015206.5417	0.0236	22.6425	0
2015206.5833	0.024	22.8775	0
2015206.6250	0.0237	23.1575	0
2015206.6667	0.024	23.485	0
2015206.7083	0.024	23.845	0
2015206.7500	0.0238	24	0
2015206.7917	0.0234	24.0325	0
2015206.8333	0.0232	24.11	0
2015206.8750	0.0232	24.19	0
2015206.9167	0.023	24.145	0
2015206.9583	0.0225	24.0625	0
2015207.0000	0.0218	23.8925	0
2015207.0417	0.0216	23.72	0
2015207.0833	0.0216	23.5625	0
2015207.1250	0.0218	23.41	0
2015207.1667	0.0215	23.205	0
2015207.2083	0.0213	23.0475	0
2015207.2500	0.0215	22.97	0
2015207.2917	0.0212	22.86	0
2015207.3333	0.0215	22.705	0
2015207.3750	0.0215	22.595	0
2015207.4167	0.0219	22.485	0
2015207.4583	0.0213	22.38	0
2015207.5000	0.0219	22.47	0
2015207.5417	0.0225	22.69	0
2015207.5833	0.0231	23.0025	0
2015207.6250	0.0234	23.375	0
2015207.6667	0.0232	23.7675	0
2015207.7083	0.023	24.1875	0
2015207.7500	0.0231	24.535	0
2015207.7917	0.023	24.63	0
2015207.8333	0.0219	24.56	0
2015207.8750	0.021	24.455	0
2015207.9167	0.0211	24.3125	0
2015207.9583	0.0203	24.205	0
2015208.0000	0.0204	24.0775	0
2015208.0417	0.0202	23.985	0
2015208.0833	0.0206	23.925	0
2015208.1250	0.0204	23.845	0
2015208.1667	0.0201	23.705	0
2015208.2083	0.0201	23.58	0
2015208.2500	0.0201	23.4075	0
2015208.2917	0.0202	23.25	0
2015208.3333	0.0204	23.1125	0
2015208.3750	0.0201	23	0
2015208.4167	0.0204	22.8775	0
2015208.4583	0.0202	22.81	0
2015208.5000	0.0204	22.925	0
2015208.5417	0.0211	23.08	0
2015208.5833	0.0213	23.265	0
2015208.6250	0.0211	23.41	0
2015208.6667	0.0209	23.485	0
2015208.7083	0.0213	23.72	0
2015208.7500	0.0218	24.015	0
2015208.7917	0.0219	24.3325	0
2015208.8333	0.0215	24.31	0
2015208.8750	0.0211	24.31	0
2015208.9167	0.0206	24.31	0
2015208.9583	0.0206	24.345	0
2015209.0000	0.0202	24.31	0
2015209.0417	0.0197	24.22	0
2015209.0833	0.0196	24.1125	0
2015209.1250	0.0198	24.015	0
2015209.1667	0.02	23.91	0
2015209.2083	0.0198	23.765	0
2015209.2500	0.0196	23.58	0
2015209.2917	0.0196	23.425	0
2015209.3333	0.0198	23.28	0
2015209.3750	0.0201	23.25	0
2015209.4167	0.0195	23.19	0
2015209.4583	0.0201	23.205	0
2015209.5000	0.02	23.265	0
2015209.5417	0.0206	23.3925	0
2015209.5833	0.0208	23.5475	0
2015209.6250	0.0212	23.7825	0
2015209.6667	0.0216	24	0
2015209.7083	0.0213	24.205	0
2015209.7500	0.0217	24.6875	0
2015209.7917	0.0216	24.845	0
2015209.8333	0.0215	24.88	0
2015209.8750	0.0211	24.7825	0
2015209.9167	0.0211	24.5	0
2015209.9583	0.0453	24.015	0
2015210.0000	0.087	22.61	0
2015210.0417	0.0385	22.6575	0
2015210.0833	0.0315	23.0325	0
2015210.1250	0.03	23.235	0
2015210.1667	0.0282	23.28	0
2015210.2083	0.0272	23.3275	0
2015210.2500	0.0266	23.395	0
2015210.2917	0.0263	23.44	0
2015210.3333	0.0259	23.44	0
2015210.3750	0.026	23.41	0
2015210.4167	0.0253	23.295	0
2015210.4583	0.0252	23.25	0
2015210.5000	0.0253	23.265	0
2015210.5417	0.0248	23.36	0
2015210.5833	0.0261	23.5175	0
2015210.6250	0.0267	23.7825	0
2015210.6667	0.0269	24.0025	0
2015210.7083	0.0264	24.235	0
2015210.7500	0.0274	24.4375	0
2015210.7917	0.0269	24.705	0
2015210.8333	0.0262	24.66	0
2015210.8750	0.0258	24.705	0
2015210.9167	0.0256	24.645	0
2015210.9583	0.0257	24.595	0
2015211.0000	0.0249	24.47	0
2015211.0417	0.0251	24.33	0
2015211.0833	0.0244	24.235	0
2015211.1250	0.0244	24.145	0
2015211.1667	0.0244	24.0775	0
2015211.2083	0.0244	23.97	0
2015211.2500	0.0243	23.8125	0
2015211.2917	0.0243	23.72	0
2015211.3333	0.0242	23.63	0
2015211.3750	0.0247	23.56	0
2015211.4167	0.0243	23.545	0
2015211.4583	0.0243	23.5475	0
2015211.5000	0.0252	23.675	0
2015211.5417	0.0248	23.75	0
2015211.5833	0.0246	23.8275	0
2015211.6250	0.0251	24.0325	0
2015211.6667	0.0254	24.2675	0
2015211.7083	0.0256	24.61	0
2015211.7500	0.0258	24.9675	0
2015211.7917	0.0262	25.1425	0
2015211.8333	0.0252	25.175	0
2015211.8750	0.0253	25.175	0
2015211.9167	0.0243	25.03	0
2015211.9583	0.0246	24.83	0
2015212.0000	0.0241	24.5175	0
2015212.0417	0.024	24.1875	0
2015212.0833	0.0241	23.9075	0
2015212.1250	0.0234	23.6425	0
2015212.1667	0.0232	23.345	0
2015212.2083	0.0238	23.08	0
2015212.2500	0.0236	22.845	0
2015212.2917	0.0237	22.69	0
2015212.3333	0.0236	22.5475	0
2015212.3750	0.0236	22.2975	0
2015212.4167	0.0229	22.1425	0
2015212.4583	0.0225	22	0
2015212.5000	0.0223	22	0
2015212.5417	0.0226	22.1425	0
2015212.5833	0.0229	22.4075	0
2015212.6250	0.023	22.61	0
2015212.6667	0.0224	22.8925	0
2015212.7083	0.0224	23.205	0
2015212.7500	0.0224	23.58	0
2015212.7917	0.0223	23.765	0
2015212.8333	0.0218	23.81	0
2015212.8750	0.0216	23.72	0
2015212.9167	0.0211	23.6275	0
2015212.9583	0.0208	23.4225	0
2015213.0000	0.0197	23.1575	0
2015213.0417	0.0197	22.7825	0
2015213.0833	0.0201	22.47	0
2015213.1250	0.0201	22.205	0
2015213.1667	0.02	22	0
2015213.2083	0.0198	21.86	0
2015213.2500	0.0202	21.75	0
2015213.2917	0.0204	21.69	0
2015213.3333	0.0205	21.5775	0
2015213.3750	0.0202	21.595	0
2015213.4167	0.0206	21.44	0
2015213.4583	0.0205	21.395	0
2015213.5000	0.0203	21.53	0
2015213.5417	0.0206	21.705	0
2015213.5833	0.0212	21.97	0
2015213.6250	0.0217	22.36	0
2015213.6667	0.0211	22.705	0
2015213.7083	0.0209	23.11	0
2015213.7500	0.0198	23.5175	0
2015213.7917	0.0205	23.735	0
2015213.8333	0.0196	23.705	0
2015213.8750	0.0198	23.5775	0
2015213.9167	0.0195	23.455	0
2015213.9583	0.0191	23.22	0
2015214.0000	0.0184	22.955	0
2015214.0417	0.018	22.64	0
2015214.0833	0.0185	22.4525	0
2015214.1250	0.0184	22.1575	0
2015214.1667	0.018	21.86	0
2015214.2083	0.0184	21.5325	0
2015214.2500	0.0183	21.22	0
2015214.2917	0.0184	20.97	0
2015214.3333	0.0184	20.7825	0
2015214.3750	0.018	20.6425	0
2015214.4167	0.0184	20.5	0
2015214.4583	0.018	20.41	0
2015214.5000	0.0183	20.5475	0
2015214.5417	0.0185	20.845	0
2015214.5833	0.0186	21.1875	0
2015214.6250	0.0186	21.5325	0
2015214.6667	0.0189	21.9375	0
2015214.7083	0.0188	22.175	0
2015214.7500	0.0183	22.2675	0
2015214.7917	0.0184	22.53	0
2015214.8333	0.0185	22.56	0
2015214.8750	0.0182	22.545	0
2015214.9167	0.0173	22.44	0
2015214.9583	0.0166	22.2675	0
2015215.0000	0.0163	21.9675	0
2015215.0417	0.017	21.61	0
2015215.0833	0.0166	21.2975	0
2015215.1250	0.0169	21.095	0
2015215.1667	0.0166	20.94	0
2015215.2083	0.0163	20.735	0
2015215.2500	0.0167	20.645	0
2015215.2917	0.0169	20.545	0
2015215.3333	0.0164	20.5	0
2015215.3750	0.0162	20.485	0
2015215.4167	0.0163	20.41	0
2015215.4583	0.016	20.425	0
2015215.5000	0.0172	20.595	0
2015215.5417	0.0169	20.7975	0
2015215.5833	0.0178	21.19	0
2015215.6250	0.018	21.6575	0
2015215.6667	0.0178	22.095	0
2015215.7083	0.0178	22.5	0
2015215.7917	0.0172	23.2975	0
2015215.8333	0.017	23.41	0
2015215.8750	0.0167	23.33	0
2015215.9167	0.0162	23.16	0
2015215.9583	0.0152	23.065	0
2015216.0000	0.0143	22.83	0
2015216.0417	0.0146	22.5025	0
2015216.0833	0.0144	22.235	0
2015216.1250	0.0145	22.0475	0
2015216.1667	0.0152	22.0625	0
2015216.2083	0.0153	22.16	0
2015216.2500	0.0155	22.1275	0
2015216.2917	0.0151	22.13	0
2015216.3333	0.0155	22.1125	0
2015216.3750	0.0153	22.015	0
2015216.4167	0.0153	21.955	0
2015216.4583	0.0151	21.765	0
2015216.5000	0.0152	21.765	0
2015216.5417	0.016	21.9375	0
2015216.5833	0.0165	22.235	0
2015216.6250	0.0173	22.69	0
2015216.6667	0.0171	22.9875	0
2015216.7083	0.0168	23.345	0
2015216.7500	0.0165	23.5475	0
2015216.7917	0.0161	23.735	0
2015216.8333	0.0159	23.765	0
2015216.8750	0.0149	23.795	0
2015216.9167	0.0147	23.78	0
2015216.9583	0.0144	23.61	0
2015217.0000	0.0144	23.4075	0
2015217.0417	0.0144	23.205	0
2015217.0833	0.0142	23.03	0
2015217.1250	0.0142	22.925	0
